# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Apr  6 01:05:38 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 10.47712 0.7500000000 2.3998889923    0.750  0.469  3.6748  3.495    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.176e-01 2.679e-01 2.546e-03 7.011e-04 6.350e-03 -1.000 1.446e-02 3.596 5.967 5.019 4.003 3.369 2.881 2.170 1.590 1.509
0.0152 0.01508 10.47712 0.7500901818 2.3999257088    0.750  0.480  3.6747  3.483    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.172e-01 2.683e-01 2.547e-03 7.017e-04 6.353e-03 -1.000 1.447e-02 3.569 5.941 4.993 3.976 3.342 2.854 2.143 1.562 1.481
0.0152 0.01508 10.47712 0.7504618168 2.4000761509    0.750  0.529  3.6742  3.432    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.160e-01 2.696e-01 2.546e-03 7.044e-04 6.362e-03 -1.000 1.445e-02 3.446 5.829 4.876 3.855 3.221 2.732 2.018 1.436 1.355
0.0152 0.01508 10.47712 0.7508032918 2.4002144337    0.751  0.578  3.6736  3.381    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.147e-01 2.708e-01 2.544e-03 7.079e-04 6.370e-03 -1.000 1.449e-02 3.324 5.719 4.761 3.736 3.100 2.610 1.894 1.310 1.229
0.0152 0.01508 10.47712 0.7511133552 2.4003398418    0.751  0.627  3.6729  3.330    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.137e-01 2.718e-01 2.541e-03 7.120e-04 6.377e-03 -1.000 1.449e-02 3.203 5.614 4.648 3.619 2.982 2.490 1.771 1.185 1.104
0.0152 0.01508 10.47712 0.7513833642 2.4004490376    0.751  0.673  3.6721  3.282    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.725e-01 2.538e-03 7.155e-04 6.382e-03 -1.000 1.449e-02 3.089 5.516 4.542 3.509 2.870 2.376 1.653 1.065 0.983
0.0152 0.01508 10.47712 0.7516375780 2.4005517960    0.751  0.719  3.6712  3.231    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.124e-01 2.732e-01 2.535e-03 7.191e-04 6.386e-03 -1.000 1.449e-02 2.971 5.417 4.435 3.396 2.755 2.259 1.533 0.942 0.860
0.0152 0.01508 10.47712 0.7518695593 2.4006452560    0.752  0.767  3.6702  3.180    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.121e-01 2.734e-01 2.534e-03 7.209e-04 6.388e-03 -1.000 1.449e-02 2.853 5.320 4.328 3.283 2.640 2.142 1.412 0.818 0.735
0.0152 0.01508 10.47712 0.7520676255 2.4007251263    0.752  0.810  3.6691  3.132    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.737e-01 2.533e-03 7.225e-04 6.389e-03 -1.000 1.449e-02 2.744 5.234 4.231 3.180 2.534 2.034 1.299 0.702 0.619
0.0152 0.01508 10.47712 0.7522526383 2.4007997513    0.752  0.855  3.6679  3.083    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.737e-01 2.532e-03 7.232e-04 6.389e-03 -1.000 1.450e-02 2.632 5.149 4.133 3.076 2.427 1.923 1.184 0.583 0.499
0.0152 0.01508 10.47712 0.7524235249 2.4008686543    0.752  0.900  3.6667  3.033    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.738e-01 2.532e-03 7.234e-04 6.390e-03 -1.000 1.450e-02 2.519 5.064 4.036 2.971 2.318 1.812 1.067 0.462 0.378
0.0152 0.01508 10.47712 0.7525717616 2.4009282589    0.752  0.943  3.6654  2.985    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.738e-01 2.532e-03 7.236e-04 6.390e-03 -1.000 1.450e-02 2.413 4.987 3.944 2.873 2.217 1.707 0.957 0.348 0.263
0.0152 0.01508 10.47712 0.7527157664 2.4009861946    0.752  0.987  3.6639  2.935    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.738e-01 2.532e-03 7.238e-04 6.390e-03 -1.000 1.450e-02 2.301 4.906 3.849 2.771 2.110 1.597 0.841 0.228 0.142
0.0152 0.01508 10.47712 0.7528414726 2.4010367393    0.753  1.030  3.6624  2.887    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.738e-01 2.532e-03 7.239e-04 6.390e-03 -1.000 1.450e-02 2.196 4.832 3.760 2.674 2.010 1.493 0.732 0.114 0.027
0.0152 0.01508 10.47712 0.7529619336 2.4010851383    0.753  1.073  3.6608  2.837    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.738e-01 2.532e-03 7.240e-04 6.391e-03 -1.000 1.450e-02 2.087 4.757 3.669 2.575 1.907 1.386 0.619 -0.003 -0.092
0.0152 0.01508 10.47712 0.7531030774 2.4011418819    0.753  1.128  3.6587  2.774    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.738e-01 2.532e-03 7.242e-04 6.391e-03 -1.000 1.450e-02 1.950 4.665 3.556 2.452 1.777 1.252 0.476 -0.153 -0.243
0.0152 0.01508 10.47712 0.7532078028 2.4011840820    0.753  1.171  3.6570  2.724    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.116e-01 2.739e-01 2.532e-03 7.243e-04 6.391e-03 -1.000 1.450e-02 1.842 4.596 3.468 2.356 1.676 1.146 0.363 -0.271 -0.362
0.0152 0.01508 10.47712 0.7533090115 2.4012246132    0.753  1.212  3.6553  2.676    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.116e-01 2.739e-01 2.532e-03 7.244e-04 6.391e-03 -1.000 1.450e-02 1.739 4.530 3.384 2.264 1.580 1.045 0.255 -0.384 -0.476
0.0152 0.01508 10.47712 0.7534338832 2.4012749195    0.753  1.248  3.6540  2.635    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.116e-01 2.739e-01 2.532e-03 7.246e-04 6.391e-03 -1.000 1.450e-02 1.650 4.471 3.311 2.184 1.496 0.958 0.164 -0.480 -0.573
0.0152 0.01508 10.47712 0.7534891963 2.4012970924    0.753  1.261  3.6535  2.620    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.116e-01 2.739e-01 2.532e-03 7.246e-04 6.391e-03 -1.000 1.450e-02 1.617 4.448 3.284 2.154 1.465 0.926 0.129 -0.516 -0.609
