# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sun Apr 10 16:31:28 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 8.60206 1.7198638916 2.5543689728    1.719  1.011  3.9143  4.271    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.171e-01 2.680e-01 2.649e-03 7.237e-04 6.576e-03 -1.000 1.494e-02 2.243 2.430 2.388 2.219 2.129 2.055 1.967 1.911 1.901
0.0152 0.01508 8.60206 1.7500000000 2.5561456680    1.749  1.044  3.9197  4.267    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.171e-01 2.680e-01 2.648e-03 7.236e-04 6.575e-03 -1.000 1.493e-02 2.159 2.341 2.294 2.140 2.061 1.996 1.917 1.869 1.859
0.0152 0.01508 8.60206 1.7877409458 2.5582737923    1.787  1.085  3.9261  4.261    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.172e-01 2.679e-01 2.648e-03 7.234e-04 6.573e-03 -1.000 1.492e-02 2.057 2.233 2.182 2.047 1.980 1.924 1.856 1.815 1.806
0.0152 0.01508 8.60206 1.7999999523 2.5589430332    1.799  1.098  3.9281  4.259    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.172e-01 2.679e-01 2.648e-03 7.234e-04 6.573e-03 -1.000 1.492e-02 2.024 2.198 2.147 2.017 1.953 1.901 1.836 1.797 1.789
0.0152 0.01508 8.60206 1.8500000238 2.5615673065    1.849  1.151  3.9360  4.250    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.678e-01 2.647e-03 7.233e-04 6.572e-03 -1.000 1.495e-02 1.892 2.058 2.008 1.900 1.849 1.807 1.755 1.724 1.716
0.0152 0.01508 8.60206 1.8898881674 2.5635466576    1.889  1.193  3.9418  4.241    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.678e-01 2.647e-03 7.232e-04 6.572e-03 -1.000 1.493e-02 1.789 1.949 1.903 1.810 1.767 1.733 1.690 1.665 1.657
0.0152 0.01508 8.60206 1.9000000954 2.5640332699    1.899  1.203  3.9432  4.238    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.678e-01 2.647e-03 7.232e-04 6.572e-03 -1.000 1.493e-02 1.762 1.921 1.877 1.788 1.747 1.714 1.673 1.649 1.642
0.0152 0.01508 8.60206 1.9243826866 2.5651824474    1.924  1.228  3.9467  4.233    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.677e-01 2.647e-03 7.232e-04 6.571e-03 -1.000 1.493e-02 1.700 1.856 1.816 1.734 1.698 1.670 1.633 1.612 1.606
0.0152 0.01508 8.60206 1.9500001669 2.5663545132    1.950  1.254  3.9501  4.226    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.677e-01 2.647e-03 7.231e-04 6.571e-03 -1.000 1.493e-02 1.635 1.787 1.752 1.679 1.647 1.622 1.591 1.573 1.567
0.0152 0.01508 8.60206 1.9933674335 2.5682594776    1.994  1.297  3.9557  4.215    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.677e-01 2.647e-03 7.231e-04 6.570e-03 -1.000 1.494e-02 1.526 1.674 1.648 1.587 1.562 1.543 1.519 1.506 1.501
0.0152 0.01508 8.60206 2.0000000000 2.5685424805    2.000  1.304  3.9565  4.213    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.678e-01 2.647e-03 7.231e-04 6.571e-03 -1.000 1.494e-02 1.510 1.656 1.633 1.574 1.549 1.531 1.508 1.495 1.491
0.0152 0.01508 8.60206 2.0499999523 2.5706083775    2.050  1.354  3.9627  4.199    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.174e-01 2.677e-01 2.647e-03 7.231e-04 6.571e-03 -1.000 1.493e-02 1.386 1.528 1.517 1.471 1.453 1.441 1.427 1.418 1.414
0.0152 0.01508 8.60206 2.0812587738 2.5718421936    2.080  1.384  3.9664  4.189    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.174e-01 2.677e-01 2.646e-03 7.231e-04 6.570e-03 -1.000 1.493e-02 1.310 1.450 1.446 1.408 1.393 1.385 1.375 1.369 1.366
0.0152 0.01508 8.60206 2.0999999046 2.5725615025    2.099  1.402  3.9685  4.184    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.174e-01 2.677e-01 2.646e-03 7.231e-04 6.570e-03 -1.000 1.491e-02 1.264 1.403 1.404 1.370 1.358 1.352 1.344 1.339 1.337
0.0152 0.01508 8.60206 2.1461434364 2.5742716789    2.145  1.446  3.9734  4.169    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.677e-01 2.647e-03 7.231e-04 6.571e-03 -1.000 1.493e-02 1.154 1.291 1.304 1.280 1.271 1.269 1.268 1.266 1.265
0.0152 0.01508 8.60206 2.1500000954 2.5744106770    2.149  1.450  3.9738  4.167    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.677e-01 2.647e-03 7.231e-04 6.571e-03 -1.000 1.493e-02 1.145 1.282 1.296 1.272 1.264 1.262 1.262 1.259 1.258
0.0152 0.01508 8.60206 2.2000000477 2.5761635303    2.199  1.498  3.9788  4.150    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.677e-01 2.647e-03 7.232e-04 6.571e-03 -1.000 1.497e-02 1.026 1.161 1.188 1.174 1.170 1.172 1.177 1.178 1.178
0.0152 0.01508 8.60206 2.2266993523 2.5770623684    2.225  1.523  3.9813  4.140    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.678e-01 2.647e-03 7.232e-04 6.571e-03 -1.000 1.494e-02 0.963 1.098 1.131 1.122 1.119 1.124 1.132 1.134 1.135
