1  943.692  23.224  16.531  0.003
2  1498.667  32.668  16.301  0.002
3  1365.386  49.214  17.023  0.004
4  1476.869  62.380  19.009  0.023
5  433.058  75.057  18.321  0.012
6  1606.914  77.936  20.941  0.121
7  1663.084  94.880  17.926  0.008
8  34.832  110.630  18.285  0.014
9  1814.915  137.826  17.433  0.005
10  1350.721  141.699  15.096  0.001
11  1073.745  145.953  16.371  0.002
12  1935.325  169.392  13.798  0.000
13  1935.316  169.446  13.798  0.000
14  275.890  173.798  19.330  0.029
15  576.970  193.404  18.528  0.014
16  916.327  214.423  16.098  0.002
17  1528.211  230.471  16.044  0.002
18  90.940  257.464  19.058  0.024
19  1341.836  260.893  18.438  0.013
20  248.646  266.327  14.489  0.001
21  961.470  266.046  14.804  0.001
22  856.251  268.883  19.220  0.025
23  1631.550  287.661  18.371  0.012
24  1938.803  308.154  18.373  0.012
25  664.148  311.382  19.435  0.031
26  1644.806  316.536  19.114  0.025
27  1083.248  324.173  16.945  0.004
28  519.786  349.774  19.076  0.022
29  394.859  379.239  18.375  0.012
30  458.794  383.048  18.788  0.017
31  427.004  390.727  18.128  0.011
32  1437.753  411.470  16.211  0.002
33  1413.838  418.639  19.252  0.027
34  991.962  420.935  16.694  0.003
35  97.057  453.206  15.622  0.001
36  1101.047  462.777  15.529  0.001
37  1512.369  485.687  15.366  0.001
38  1606.387  506.136  15.986  0.002
39  149.380  513.961  19.261  0.028
40  1076.044  522.952  18.482  0.013
41  688.935  543.653  15.892  0.002
42  1545.611  551.630  16.674  0.003
43  756.421  562.134  14.542  0.001
44  923.104  583.469  17.123  0.004
45  1056.203  588.211  19.331  0.028
46  881.149  599.093  17.219  0.004
47  1377.620  609.926  16.937  0.003
48  101.797  652.371  19.142  0.025
49  1168.976  661.953  13.908  0.001
50  1168.976  661.953  13.908  0.001
51  1200.522  671.986  19.421  0.035
52  975.753  685.743  17.138  0.004
53  1817.273  690.532  18.819  0.018
54  1440.483  710.213  16.347  0.002
55  1475.970  713.671  15.202  0.001
56  805.337  716.844  14.195  0.001
57  1183.321  737.015  14.361  0.001
58  1062.647  809.996  14.431  0.001
59  1157.444  823.674  18.185  0.010
60  1663.412  823.903  19.257  0.026
61  1093.979  837.984  15.612  0.001
62  1584.946  845.000  17.268  0.005
63  418.995  866.168  14.927  0.001
64  1981.079  870.080  16.960  0.004
65  1081.397  887.787  14.088  0.001
66  1283.323  886.446  17.011  0.004
67  1695.192  921.852  16.905  0.004
68  1211.439  923.796  14.926  0.001
69  1251.429  925.573  16.369  0.002
70  1141.787  927.383  14.929  0.001
71  1369.829  932.861  18.529  0.013
72  1146.732  937.342  14.769  0.001
73  789.258  942.093  21.881  0.285
74  548.179  950.941  19.263  0.026
75  501.548  967.475  19.038  0.021
76  94.603  969.021  17.938  0.009
77  552.776  986.835  19.062  0.022
78  678.460  988.280  14.346  0.001
79  696.624  1004.635  17.319  0.005
80  1766.875  1024.830  19.302  0.028
81  27.333  1026.980  16.591  0.003
82  259.751  1027.549  14.105  0.001
83  1227.740  1033.595  13.802  0.000
84  1189.839  1047.825  19.226  0.028
85  1329.675  1052.643  19.405  0.029
86  706.141  1073.097  16.867  0.003
87  1367.468  1076.107  16.269  0.002
88  1282.829  1078.341  14.478  0.001
89  1750.007  1079.046  17.617  0.006
90  1182.104  1111.999  17.461  0.005
91  1811.708  1134.428  18.200  0.011
92  1747.989  1143.725  19.168  0.026
93  873.123  1154.069  17.198  0.004
94  287.011  1160.540  18.631  0.015
95  996.044  1165.393  18.876  0.018
96  2024.364  1200.207  18.045  0.010
97  499.366  1214.657  18.421  0.012
98  1508.692  1218.912  17.395  0.005
99  1737.045  1229.152  15.968  0.002
100  1377.294  1231.766  14.087  0.001
101  321.862  1249.651  18.168  0.010
102  1503.422  1251.918  18.393  0.013
103  756.916  1254.052  15.640  0.001
104  1272.004  1259.261  18.240  0.010
105  756.797  1271.300  16.750  0.003
106  1082.311  1274.884  14.763  0.001
107  1774.775  1290.689  17.138  0.004
108  1532.871  1319.646  16.353  0.002
109  1617.958  1329.508  14.670  0.001
110  1152.804  1348.185  14.572  0.001
111  1987.206  1347.875  18.089  0.010
112  547.304  1384.691  15.103  0.001
113  269.479  1407.411  16.767  0.003
115  1497.742  1436.061  19.806  0.046
116  175.080  1455.845  18.403  0.013
117  773.492  1467.500  17.730  0.007
118  469.472  1471.464  18.497  0.013
119  909.012  1483.093  18.744  0.016
120  2024.157  1500.515  14.998  0.001
121  1225.818  1539.942  19.946  0.051
122  1242.509  1554.565  17.993  0.009
123  1994.842  1616.844  19.366  0.032
124  531.913  1628.579  18.844  0.023
125  118.203  1644.871  17.904  0.008
126  559.265  1647.035  14.124  0.001
127  1547.914  1697.820  17.298  0.005
128  1484.052  1731.668  16.502  0.003
129  1287.210  1758.963  18.652  0.018
130  489.247  1811.986  18.743  0.018
131  285.316  1813.920  16.838  0.003
132  1144.783  1902.055  15.110  0.001
133  683.958  1906.283  17.473  0.006
134  163.830  1908.301  16.435  0.003
135  68.744  1954.970  15.909  0.002
136  68.692  1955.070  15.908  0.002
137  917.578  1971.175  17.098  0.004
138  1208.599  1972.348  18.117  0.010
139  1493.490  2026.031  18.855  0.020
140  749.950  2031.375  18.488  0.016
141  768.688  2034.519  16.730  0.004
