1  943.629  23.468  14.759  0.002
2  1498.555  32.763  15.188  0.002
3  1365.245  49.361  15.493  0.003
4  1476.821  62.670  17.117  0.010
5  433.031  74.969  16.955  0.009
6  1602.790  73.021  25.242  15.608
7  1662.872  94.873  16.544  0.006
8  34.813  110.664  16.872  0.008
9  1814.451  138.025  15.740  0.003
10  1350.536  141.741  14.117  0.001
11  1073.619  145.912  15.256  0.002
12  1934.755  169.879  12.342  0.000
13  1934.755  169.879  12.342  0.000
14  275.883  173.775  17.852  0.018
15  576.879  193.202  17.163  0.010
16  916.236  214.267  15.006  0.002
17  1528.195  230.807  14.005  0.001
18  90.821  257.562  17.756  0.018
19  1341.746  260.960  17.053  0.009
20  248.609  266.197  13.501  0.001
21  961.445  266.063  13.226  0.001
22  856.213  268.989  17.406  0.012
23  1631.399  287.843  16.948  0.009
24  1938.223  308.604  16.628  0.006
25  664.047  311.440  17.884  0.018
26  1644.663  316.712  17.663  0.017
27  1083.275  324.088  15.721  0.003
28  519.783  349.788  17.622  0.015
29  394.872  379.483  16.478  0.006
30  458.858  383.227  16.817  0.008
31  426.948  390.798  16.634  0.007
32  1437.679  411.536  15.118  0.002
33  1413.646  418.761  17.890  0.020
34  992.045  421.200  14.846  0.002
35  97.057  453.222  14.539  0.001
36  1100.988  462.728  14.517  0.001
37  1512.312  485.746  14.273  0.001
38  1606.222  506.448  14.565  0.001
39  149.360  513.979  18.008  0.021
40  1076.015  522.940  17.419  0.012
41  688.845  543.707  14.774  0.002
42  1545.569  551.763  15.437  0.002
43  756.323  562.171  13.551  0.001
44  923.105  583.629  15.821  0.003
45  1056.170  588.396  17.653  0.014
46  881.149  599.235  15.899  0.004
47  1377.628  610.078  15.586  0.003
48  101.846  652.256  17.710  0.016
49  1168.901  661.919  12.894  0.001
50  1168.901  661.919  12.894  0.001
51  1200.376  672.077  17.933  0.022
52  975.821  685.933  15.390  0.002
53  1817.117  690.737  17.541  0.014
54  1440.558  710.273  15.229  0.002
55  1475.920  713.709  14.186  0.001
56  805.176  716.867  13.165  0.001
57  1183.407  737.233  12.934  0.001
58  1062.488  810.049  13.368  0.001
59  1157.357  823.611  16.851  0.007
60  1663.354  824.079  17.773  0.017
61  1093.920  838.018  14.531  0.001
62  1584.906  845.028  15.919  0.003
63  419.039  866.192  13.902  0.001
64  1980.695  870.204  15.772  0.004
65  1081.384  887.775  12.809  0.001
66  1283.465  886.679  15.219  0.002
67  1695.179  921.941  15.711  0.003
68  1211.506  923.840  13.861  0.001
69  1251.445  925.610  15.244  0.002
70  1141.758  927.392  13.897  0.001
71  1369.943  932.947  17.169  0.009
72  1146.748  937.373  13.751  0.001
74  548.286  950.894  17.901  0.019
75  501.652  967.455  17.554  0.014
76  94.783  969.111  16.177  0.005
77  552.865  986.811  17.524  0.014
78  678.394  988.150  13.353  0.001
79  696.540  1004.590  15.915  0.004
80  1766.743  1025.025  18.218  0.026
81  27.305  1026.998  15.302  0.002
82  260.009  1027.627  13.375  0.001
83  1227.785  1033.498  12.742  0.001
84  1189.969  1047.936  17.258  0.012
85  1329.585  1052.665  17.954  0.020
86  706.225  1073.119  15.632  0.003
87  1367.588  1076.147  15.131  0.002
88  1282.891  1078.285  13.488  0.001
89  1749.991  1079.202  16.245  0.005
90  1182.198  1112.009  16.111  0.004
91  1811.569  1134.469  16.942  0.009
92  1747.978  1143.888  17.587  0.015
93  873.034  1154.127  15.966  0.004
94  287.023  1160.615  16.988  0.009
95  995.944  1165.354  17.353  0.011
96  2023.681  1200.220  16.731  0.007
97  499.547  1214.577  17.023  0.009
98  1508.776  1218.982  16.009  0.004
99  1737.001  1229.142  14.876  0.002
100  1377.475  1231.773  13.059  0.001
101  321.836  1249.574  16.847  0.008
102  1503.679  1251.976  16.904  0.008
103  756.947  1253.835  14.241  0.001
104  1272.223  1259.470  16.323  0.005
105  756.834  1271.078  15.251  0.002
106  1082.299  1274.796  13.669  0.001
107  1774.770  1290.682  15.896  0.004
108  1532.985  1319.588  15.221  0.002
109  1617.892  1329.438  13.673  0.001
110  1152.889  1348.090  13.540  0.001
111  1986.781  1347.963  16.689  0.007
112  547.287  1384.555  14.042  0.001
113  269.465  1407.215  15.340  0.002
115  1496.881  1438.471  20.585  0.228
116  175.074  1455.705  17.019  0.009
117  773.469  1467.577  16.110  0.004
118  469.712  1471.675  16.972  0.009
119  909.103  1483.116  17.096  0.010
120  2023.500  1500.351  14.020  0.001
121  1227.880  1541.340  22.393  1.225
122  1242.664  1554.436  16.884  0.008
123  1993.135  1620.735  22.585  1.438
124  531.814  1628.883  17.364  0.014
125  118.220  1645.133  16.246  0.005
126  557.314  1648.363  12.996  0.001
127  1548.023  1697.906  16.012  0.004
128  1484.150  1731.687  15.348  0.002
129  1287.301  1758.866  17.278  0.013
130  489.242  1812.351  17.201  0.010
131  285.172  1814.299  15.653  0.003
132  1144.721  1902.082  14.115  0.001
133  683.886  1906.602  16.186  0.005
134  163.525  1908.670  14.869  0.002
135  68.700  1955.238  14.739  0.002
136  68.670  1955.313  14.739  0.002
137  917.519  1971.279  15.937  0.004
138  1208.661  1972.606  16.630  0.007
139  1493.559  2026.311  17.396  0.013
140  749.848  2031.797  17.059  0.011
141  768.667  2034.825  15.432  0.003
