3707.2980957031  -0.2982835
3707.39809514644  -0.5567371
3707.49809458978  0.05523065
3707.59809403312  0.1934145
3707.69809347645  0.0956826
3707.79809291979  0.1507442
3707.89809236313  -0.927061
3707.99809180647  -0.6779895
3708.09809124981  -1.534054
3708.19809069314  -0.7420977
3708.29809013648  1.047328
3708.39808957982  -0.1235428
3708.49808902316  -1.213805
3708.59808846649  2.099396
3708.69808790983  -6.199306
3708.79808735317  -36.17437
3708.89808679651  14.31245
3708.99808623985  -1.586675
3709.09808568318  0.3805209
3709.19808512652  -0.8505182
3709.29808456986  -1.557823
3709.3980840132  -0.2220569
3709.49808345653  0.3755721
3709.59808289987  -0.3086651
3709.69808234321  -0.2781272
3709.79808178655  0.3214249
3709.89808122988  1.094298
3709.99808067322  0.5881972
3710.09808011656  -0.4164621
3710.1980795599  0.3853437
3710.29807900324  0.7262648
3710.39807844657  -0.02384912
3710.49807788991  -0.01300157
3710.59807733325  0.3761364
3710.69807677659  -0.1209454
3710.79807621992  0.1149659
3710.89807566326  0.2487182
3710.9980751066  -0.05273793
3711.09807454994  0.1011917
3711.19807399327  0.4045408
3711.29807343661  0.1078253
3711.39807287995  -0.09173984
3711.49807232329  0.1042355
3711.59807176663  -0.009921172
3711.69807120996  -0.20591
3711.7980706533  -0.02417529
3711.89807009664  0.5275634
3711.99806953998  0.2754049
3712.09806898331  0.3405023
3712.19806842665  0.4542376
3712.29806786999  0.5678104
3712.39806731333  0.2900008
3712.49806675666  0.316086
3712.5980662  0.6920899
3712.69806564334  0.8713827
3712.79806508668  1.033843
3712.89806453002  0.6437696
3712.99806397335  0.3294095
3713.09806341669  0.3742054
3713.19806286003  0.5097758
3713.29806230337  0.8644283
3713.3980617467  0.9513191
3713.49806119004  0.9376183
3713.59806063338  0.2352637
3713.69806007672  0.3929442
3713.79805952005  0.5154468
3713.89805896339  1.056709
3713.99805840673  1.093756
3714.09805785007  0.5834797
3714.19805729341  1.096393
3714.29805673674  0.8027295
3714.39805618008  0.6818287
3714.49805562342  0.6451598
3714.59805506676  0.6845866
3714.69805451009  1.108547
3714.79805395343  2.319129
3714.89805339677  1.823618
3714.99805284011  0.8288165
3715.09805228345  0.3911646
3715.19805172678  0.9825539
3715.29805117012  1.507918
3715.39805061346  1.514327
3715.4980500568  1.263182
3715.59804950013  1.049515
3715.69804894347  1.796235
3715.79804838681  1.197892
3715.89804783015  0.1207465
3715.99804727348  0.539817
3716.09804671682  1.12161
3716.19804616016  1.011302
3716.2980456035  1.292799
3716.39804504683  1.777533
3716.49804449017  1.728951
3716.59804393351  0.3852036
3716.69804337685  0.4800414
3716.79804282019  1.211271
3716.89804226352  2.232711
3716.99804170686  1.848483
3717.0980411502  1.795967
3717.19804059354  1.080968
3717.29804003688  0.5641991
3717.39803948021  1.238557
3717.49803892355  1.409716
3717.59803836689  1.676561
3717.69803781023  2.414605
3717.79803725356  1.700864
3717.8980366969  1.247919
3717.99803614024  1.751996
3718.09803558358  1.039622
3718.19803502691  0.8445579
3718.29803447025  1.463802
3718.39803391359  1.397547
3718.49803335693  1.365621
3718.59803280027  1.525959
3718.6980322436  0.5076801
3718.79803168694  0.7669515
3718.89803113028  1.392949
