source_id,ra,dec,parallax,pmra,phot_g_mean_mag
4657106573250210176,83.21462108378546,-70.68521264568525,-0.02948260581598822,2.0854786186348324,13.622147
4657056476744536960,85.57702196639569,-71.05398937015151,-0.01741047060232813,2.0543007070343737,14.364081
4657106951207636224,83.51067097247852,-70.69023747623086,0.0023977290446157333,2.2076000035428525,14.594105
4657081559356065536,84.10898180795894,-71.03467529554938,-0.04014462579727024,1.9680382618046028,14.596151
4657081593715768832,84.07395602348385,-71.0221440915212,-0.016003744162022326,2.036933594836901,13.365911
4657081658174423680,84.04144042000397,-71.01040224848018,-0.007447175697432827,2.1435963866985173,14.242143
4657057644975423616,85.31552180690313,-71.01335927374005,-0.043180923135513,2.137707151714429,14.679092
4657031291051281664,85.25528749919256,-71.1893496927667,-0.013517154568785243,2.0139591035353814,14.910358
4657107741481449856,83.40702376610794,-70.6304559670635,0.0037198379710035867,2.1159739906222943,14.8520775
4657108222517632640,83.24669463116548,-70.64341175175294,-0.09652466851692452,1.8128895441906279,14.66864
4657082487068785408,83.9410085686755,-70.93427898831116,-0.017877940379024987,2.131036806637256,14.894664
4657058538328772608,85.55764964746214,-70.97402197120913,-0.01849885854333265,1.4495872773584224,13.277292
4657082933747664384,84.63231559549087,-71.05805848753634,-0.013231404375868193,2.182491249988677,14.171901
4657003906335555968,86.25096555979385,-71.58263801508157,0.010102814580915139,1.9643570240533206,14.57347
4657059156804066048,85.63252029584011,-70.91045980487878,-0.016728812544757273,1.9653143478268096,14.283528
4657004009414764672,86.24236290686568,-71.57404492026873,0.0014292420101238712,1.953037162557965,14.572197
4657059221176803712,85.61616775294291,-70.91154608113808,-0.04671376320666053,1.8603076121137998,14.934882
4657059947077774592,85.29165808222697,-70.89434379691296,0.021772869134941107,1.9830363069593928,13.7824955
4657060325034926464,85.37225235302934,-70.85722725497793,-0.04525284327649087,1.7969272848314348,14.995956
4657005654341583616,86.03666761565269,-71.47729551541023,0.014228040589623467,1.9086311223999375,14.701906
4657084926612481536,84.71164610071644,-70.97906057871931,-0.010546434589529412,2.054996517853965,14.293334
4657084926612621184,84.72353519313856,-70.98591570499246,-0.006149621049946,2.0831122284988126,13.522015
4657084960972222080,84.73326399616117,-70.96973089769115,0.021200312032851894,2.1176548432520983,14.696523
4657085029691724928,84.7831009379614,-70.95647103839735,-0.007632828062091092,2.045571598950872,14.602681
4657006483315898752,86.38052503971733,-71.45466055428906,0.012850333633246148,1.9972208467191976,14.5005665
4657110524622389248,84.41957352379657,-70.80413203642554,0.001165554809889606,1.9380940832887616,14.468988
4657111074378201472,84.47163049351067,-70.75814727475083,0.004455998299213608,2.126837249927131,14.497553
4657086232282294400,84.4385269679597,-70.91980335495386,0.011093780305488566,2.1636013835094037,14.380924
4657111177457351680,84.42606351113973,-70.73963622986585,-0.01132395391758212,1.9024357123433255,14.478571
4657111241826548608,84.79386738564283,-70.80192022973414,-0.010528659153455768,2.0564589390579386,14.9274435
4657035925427668864,84.95557891811903,-71.0859652552526,-0.006975716163805573,1.9997735364022524,14.593922
4657086678974287488,84.6027493286067,-70.86304729291288,0.015845496303314638,2.0823049583205173,12.907685
4657062420978660736,84.94909638242352,-70.8761061882626,3.9652099052449145E-4,2.036332140690749,14.670115
4657086915171455872,84.48650145818887,-70.84649948942534,0.01801019264352942,2.014013919943314,14.963701
4657111658494003840,84.71816909790641,-70.7610808613822,-0.03417261109774066,2.029492262663784,14.3718815
4657111727213439616,84.68594124462825,-70.75219873125504,-0.02770583079347273,2.0916043353253775,14.669535
4657062902015196800,85.20606838868069,-70.8827193420407,-0.05567175972562629,1.9812656700538576,14.925093
4657063035242595968,85.23075442352297,-70.85780101044793,-0.13065441712641374,2.2586090894389184,14.950676
4657112100824083840,84.72121719304813,-70.7178469950055,-0.008660073641553322,2.119768881691651,12.2183485
4657087400513230592,84.18038307353883,-70.95240733428889,-0.009319287949048446,2.1163783633276725,13.857352
4657087812830112768,84.27011082846778,-70.90205019565576,0.007420585626699509,2.151583577724811,13.495115
4657037200926046720,85.17074820689272,-70.98940346226816,-0.0193007174136912,1.9591555009499588,14.319462
4657063761009104512,85.0737273989847,-70.8179502163358,-0.002359292583203401,2.0345459141940996,14.819778
4657063829728022272,85.14416277562961,-70.80774140949684,0.015604580853009498,2.066828402407749,14.476254
4657063898447419136,85.0617191851462,-70.78906843092842,0.020088121481129283,2.015993388688217,14.96555
4657112929804141568,84.60772872077379,-70.69883749338837,0.004737128317564888,2.101935268892811,14.637261
4657009919289291264,85.58569174166183,-71.40746382594568,-0.038920014138363976,2.1077798641505643,14.135967
4657112964163840768,84.56298562693016,-70.7017077457387,-0.028191564929535305,2.073662523965255,14.798642
4657112994174968320,84.57712549517014,-70.68564592397792,0.007883482310038275,2.049840584570464,14.472686
4657009953649073792,85.6543147976266,-71.41260068158333,0.020366291619094402,1.856453074230741,14.968269
4657112998523572224,84.57192955716289,-70.69007680477021,-0.004695144878150219,2.077667073191532,14.986923
4657010022368503040,85.58953312362809,-71.39887282704562,0.0015726190933589724,2.005940769346833,13.976675
4657113101602789760,84.58675017471096,-70.68287265337393,-0.02877661965116812,1.9698085685055433,14.494445
4657037849565982976,84.86871915969176,-71.0124034159717,0.002603254084534306,2.051067107072507,14.42259
4657010400325786624,85.84858769427132,-71.4155499848774,-0.012911806478423597,2.0978036495151846,14.710339
4657089015420714752,84.0185766823805,-70.85041129947192,-0.012863967607085997,2.031969061217834,14.468705
4657113720077873280,84.26395373453786,-70.78164731780565,0.013874470976734235,2.030231387083788,14.929764
4657065616436570880,85.66691516818312,-70.84979191098434,-0.08719824382478024,2.1260504990166798,14.932259
4657114304193414656,84.31285596815752,-70.73087489456115,0.021654636105630044,2.0697323253528452,14.893396
4657065753875507584,85.6585084405824,-70.82173235082111,-0.06961470993961136,1.80244752521216,14.670667
4657011740355498880,85.7653503008116,-71.35780896000358,-0.009419883595545554,1.9475238902770904,14.586142
4657114579071188096,84.17286093868664,-70.73963090316788,0.0013307460176117773,1.8833478094525489,14.860005
4657090492889545728,84.15167482576494,-70.82667092769947,6.878963178433319E-4,2.106847938112369,14.814051
4656986073620997248,87.39002282730121,-70.66649036584612,-0.010546518859140267,1.8341137584602933,14.498171
4656986245419667712,87.25073834549681,-70.6742489640936,0.008093271430506135,1.7481068954172336,13.921643
4656986314141823744,87.27761438290621,-70.65730738350226,-0.017637935526913277,1.7386002686939832,13.960822
4657066608656368640,85.36457423414727,-70.79589126413086,0.002867986325340525,1.9684382762997876,14.560634
4657115334985318400,84.15840021597542,-70.66279194603555,-0.0116421715679869,2.201597710520305,14.282064
4657092004720319488,83.89415566304744,-71.04159350829052,0.004737138491367924,2.1457661149402587,14.46028
4657067781099896576,85.52811656591774,-70.73277419952659,-0.030070363780853645,1.9941759191069024,14.527522
4656987168842673920,87.17804002997671,-70.62789611756438,-0.033617329368561356,1.8591325207387701,14.858545
4657115816021916800,84.40228582936321,-70.66748976312313,-0.030971203366989726,2.033232260942605,14.606375
4657092142159258496,83.88691979614316,-71.0133828900029,-0.028661907253552762,2.114749585844612,14.9656
4657014145538782080,86.18107464643035,-71.32511029985965,-0.014911389808468997,2.079038828064393,14.704033
4657116159619131648,84.26773607893402,-70.64284418682368,0.0031933035392557874,2.030998975653269,14.688642
4656987654168523904,87.13502534818666,-70.58669052538686,-0.002498578256389444,1.6895074223975663,14.780419
4657116606295734144,84.30191609398575,-70.61618499595308,0.0065582695138856825,1.7604806330727534,14.847968
4657069121129560960,85.42890142186114,-70.67003148867896,0.00797686737663183,1.8742019187909442,13.992495
4657042423608026496,86.14278126877751,-71.0684236803676,0.006073776371397811,2.134981072749825,14.079095
4657069155489297792,85.43500232263966,-70.66402758962431,-0.005706081051295688,1.9360473671081944,14.945138
4656988341363454848,87.37507999728511,-70.57451665505401,-0.0136436964799595,1.6834552554664184,13.648605
4657093894471394304,83.87469641620777,-70.94643522010975,-0.007758667317010498,2.0469702593766623,14.958994
4657042732845691392,86.20126649607793,-71.04150231204355,-0.004674606304467827,1.929977494105272,13.492232
4657117392215603712,84.16476251086682,-70.59739648385197,-0.00885164729317497,2.0247368941875594,14.21073
4657016104043739520,86.05112825830884,-71.23934335523082,-0.022183564747578936,2.04954778016194,14.989646
4657069773926548864,85.15363900723469,-70.7683134819575,-0.004702901788798269,2.0229785173850936,13.770557
4657069773964462848,85.165023301946,-70.7674906308455,-0.0037830817206608407,2.017879782821815,14.804243
4657094955309054720,83.65619603004258,-70.90328816821479,0.006672700460057114,2.2199815229704574,14.937791
4657070701677284352,85.048865184243,-70.73928586132236,0.006904137796970243,1.9680669977846028,14.747041
4657017306634564224,85.95374610960877,-71.30185527916395,0.012782219792137409,1.9905373733978469,14.703844
4656989543954002560,87.04205094208707,-70.53658248028098,-0.028086972391770576,1.876720453972783,14.524925
4657071251433051520,85.05072769802717,-70.68041566663678,-0.004805449912399017,1.9867694883843816,13.77344
4656989647033257728,87.11474380394183,-70.50817354863987,-0.00904486660301099,1.9489449701214583,14.909743
4657071354512226816,85.01881055160595,-70.66241533846734,0.005338767837481395,2.025840839779707,14.675171
4656989715752678272,87.05838622840591,-70.49965358385526,-0.032899625553224385,1.8593683918195518,14.883257
4656989818831984896,87.14850586809841,-70.51165537641444,-0.004236923834908646,1.8151509065657052,14.46961
4657095853010656768,83.43325931847565,-70.98384809949663,-0.07963723078724354,2.113927464915602,14.916167
4657095887335687552,83.44011652024423,-70.96831587363903,-0.07388525534521047,2.2113264854783625,14.8639965
4656989956271265664,87.14899375006136,-70.49115776925302,-0.0040643338463455725,1.7947589488101867,14.619967
4657045000588045696,85.69974865447088,-71.0584396460165,-0.00391189319005281,2.1240650987768253,14.4417
4657095956089820288,83.39417502987544,-70.96707614754393,-0.03305744944275162,2.196687182505879,14.472569
4657045241106172544,85.68910179017749,-71.0136185989735,0.00206150678130942,2.0577657412218735,13.998318
4656990265508482816,87.08007345410762,-70.46249618933693,-0.01949139636267375,1.9101129688983878,13.542072
4657072316585054464,85.23433527982739,-70.64837245133054,5.458178692029653E-4,1.961062006199476,13.157285
4657072415323605376,85.21385912059026,-70.62144393415882,-0.0486260501744691,1.9493703356651637,14.899913
4657045790862141696,85.90537665695813,-71.0111850222171,-0.039957241888730836,1.8928544952842918,14.917685
4657096712004003200,83.38333108170659,-70.91173577232573,0.01743444922461612,2.1213288997512496,14.727654
4657073308676735872,85.072349333184,-70.62110515824942,-0.007121237792206726,2.109256296644849,14.72919
4657046645511576064,85.73811922471897,-71.01442508826601,0.022126739225197326,2.089075395736178,14.750036
4657097467917976960,83.1064758672557,-70.86800234076304,-0.01670418502060463,2.104327084400238,14.768187
4656991433739447808,86.809521770148,-70.56898782330083,0.016620181548667116,1.8512826811215046,14.528215
4656991433740010880,86.7724692454058,-70.55445030399615,0.021240116693626517,1.783215615119898,14.734683
4657097983314008064,83.11840005260959,-70.83290536169618,-0.004092385445821806,2.036930056296963,13.51319
4657098189472805376,83.50190942222636,-70.87030278999072,-0.027644755863551668,2.059941413020867,14.3811035
4656991846056186496,86.7056876354057,-70.51100396944459,0.002038346776776314,1.9974161340090577,13.868825
4657047715009753600,86.45776760751752,-71.04303056121537,-0.011746547248115937,2.0591255614569293,14.940792
4657047779382850304,86.39719985824524,-71.05311081411229,-0.03240514130268001,1.9662123435377712,14.987319
4657098636149363456,83.48907342680224,-70.83702713362439,-0.0016656890692683252,2.093275245838218,13.196307
4656992327092437120,86.61958312229994,-70.47314432898057,-0.02023672437781877,1.938662197113059,14.245719
4657048230405803136,86.45529166325267,-71.00283002383557,-0.01672555845041139,1.9817230436134308,13.988212
4656992597650002944,86.96954966282424,-70.51031105836343,-0.008941593137529274,2.00045126362334,14.574521
4656992842472368512,86.8633364911077,-70.49702494443258,-0.019508305093246615,1.7903074738972014,14.402377
4657099529502235648,83.15244774348366,-70.80683237965621,-0.001634860362348875,2.1800649913153465,12.018349
4657022082639948800,85.43834587970318,-71.3483789620183,-0.028559166671081243,1.9772316924584379,14.629822
4657022116999631872,85.35857646980979,-71.34368360355715,-0.009936851196893531,2.171105330647804,14.934016
4657075821279989632,84.37315264761862,-71.13077488303492,0.006495002039166005,2.0362746884394323,14.916284
4657049536075565568,86.19920312442422,-70.94085650958051,-0.013039343381130986,2.0705851074780326,14.268467
4656994045079377024,86.71089430995397,-70.41835313306738,0.003614469647489113,2.0463865233811886,14.31827
4657023285230871552,85.54353528758594,-71.36292630975352,0.016209467763634224,2.085829247244839,14.798068
4657023560108671360,85.41510231429072,-71.3323062528344,0.017433708698575495,2.088530619346713,12.781945
4657023560108687104,85.43573050369145,-71.33518590130602,-0.03704807506872349,2.0497657648514434,14.760923
4657023658860084992,85.40721482652644,-71.31745669490653,-0.05772256975112571,1.7058582161055487,14.830132
4656994732276594816,87.45282923494634,-70.51598569560737,-0.027244026002399564,1.8112762370130913,14.9861145
4656995071590505472,87.2901174831136,-70.48529535305062,-0.001066545982286754,1.8493453198605563,14.571259
4656995316391985920,87.38989066655466,-70.47279018560303,-0.004949607686248523,1.837456740630115,14.122094
4657102347002862080,83.62787065525893,-70.7455261303362,-0.007005449785291586,2.09469966951607,14.785166
4657177148146957440,84.996821598469,-70.2819646533061,-0.010516504528641692,1.8149932937265392,13.829013
4657177281377757824,85.31055964285798,-70.33216786489479,-0.009952312833546546,1.949012536641269,14.802969
4657118320045983744,84.68087628106733,-70.6459725651603,0.0014155043588102573,2.00823440255365,14.949806
4657118324285390336,84.70745518929796,-70.66184079861817,-0.010617220202205282,2.0599029447194015,14.811338
4657118496084150400,84.80088427778347,-70.64267322271365,-7.445703931843739E-5,1.918846695892699,14.990547
4657177869701799040,85.32627386107627,-70.27359626524374,-0.011880115910354747,2.0969016022664717,14.78109
4657137630102398336,84.08467344880938,-70.44268715804023,0.003811158838740003,1.73525358755139,14.589347
4657202196401745280,85.3585076024566,-70.15719785718625,-0.02347248414228023,1.8610607947176467,14.69508
4657137733255399424,84.0102086605406,-70.4133159678313,-0.03138007871097747,2.0598501641221714,14.832471
4657137737541673472,84.00559436214952,-70.402602443839,7.288929602144636E-4,2.170083786935962,14.945959
4657118942760628352,84.65402449484615,-70.66819210219073,-0.002129890034198728,2.033803223512702,14.617264
4657119350726098048,84.53367168303402,-70.61474504250356,-0.008864055884079566,1.8226748792783498,13.617079
4657178763054697600,85.0811743368838,-70.23975442958304,0.006066429820188251,2.047011658881137,14.867322
4657202883596179200,85.03341873670313,-70.15071184276674,-0.02966350633123999,2.049470497299394,14.60826
4657178861794451328,85.15015313076782,-70.24577040873466,-0.019454654419739724,1.9894328866253714,13.36238
4657203124114431360,85.12666493818656,-70.14086692587578,0.021685363224544136,1.8217510051322434,14.68934
4657157013337078144,86.35843328019463,-70.4998131816818,-0.03171239598781521,1.7152162404174534,14.233435
4657203192833985024,85.20741495188582,-70.13936120051963,-0.056909166321767804,1.654635777093342,14.816586
4657179141011778432,85.05120961824113,-70.22569920691892,-0.020202632452641027,1.9214985338023152,14.597149
4657157253855195904,86.2017108572905,-70.47928336749293,-0.005681860633893414,1.72710023920983,14.262403
4657157455673474944,86.13514875051297,-70.6063403842604,0.01242359173747903,1.9807630755278052,12.003157
4657120038032895744,84.86507352164232,-70.61377879401218,0.007988967839324977,1.907648790172512,14.739716
4657138562175902080,83.94640056499331,-70.34725365125801,-0.010753948219006965,2.0087140626238105,14.786395
4657203635204405248,85.41848631759702,-70.14804999575449,-0.05291696929832349,2.0608647876155195,14.907589
4657203742589969152,85.39180970824191,-70.12553225668583,-0.00971410543426729,1.8021066553255325,14.2260895
4657203806952891264,85.35377928612384,-70.12293500642701,-0.006598397664713072,1.7105124257025028,14.311664
4657138802693250432,83.79144937192164,-70.37013252853737,-0.0037027893321904468,2.0455461751583326,14.7393
4657138901413167744,83.89735632892562,-70.34963871985144,-0.011964845708585406,1.7997172213020596,13.915011
4657204464144338432,85.31493914534747,-70.07260034242424,-0.04417146183970789,1.8029949694766174,14.869801
4657139421169391360,83.90076877898427,-70.31371425556743,-0.011344538422878959,1.991015918285101,14.193104
4657121691539556608,84.67641617348666,-70.5268388069683,-0.01672940819659434,2.112723425628423,14.795981
4657121721649502976,84.67976664654523,-70.51487835070392,-0.02791406049121402,1.865007200005166,14.921865
4657159143641541376,85.8958442652809,-70.51150418638174,0.011504334662737658,2.050557283326013,14.303459
4657122000777057408,84.58364665928683,-70.49352810517937,0.007533130834043911,1.8232541543048808,13.800284
4657205357497369728,85.17910162437556,-70.04155727091607,-0.07356498971269351,1.8009067491295174,14.100289
4657159418519389312,85.77325124342357,-70.48052135556702,-0.011188525495945404,1.963789452596282,14.353673
4657205559349971456,85.10889715756984,-70.03003788048677,-0.007029348214778165,1.811778435086595,14.651544
4657140039643607296,83.57819826325711,-70.38764792643401,0.0020935296383612174,1.769933180102108,14.8915
4657181889793390208,86.49686831738437,-70.40510879604771,-0.03067112708079373,2.0400216865309084,14.716119
4657159830835553792,86.11994051233059,-70.49720471466031,-0.05944994096779166,1.7697033613533915,14.702988
4657159899555227264,86.03807828884094,-70.4918591254569,0.019912144671229697,2.0449145886074542,14.659088
4657206074848960128,85.71278356124733,-70.1367304927934,-0.020538654253651072,1.860656843835472,14.255414
4657160204453166336,86.14519144543532,-70.46491621137507,-0.03693789557323604,2.029834145194821,14.783517
4657206250853227520,85.69693235470444,-70.09413414029967,0.010440202649376841,1.9733408500065903,14.886776
4657123169007825152,84.28320276008695,-70.52188450940116,-0.020974692757555074,1.943477551300037,14.610718
4657123169007839360,84.29237014608746,-70.52336419677273,0.013626535082003628,1.8138926385533274,14.871111
4657206590098286336,85.77691939492244,-70.05852631130188,-0.02893911945183139,1.83256639933585,14.953407
4657123203367692032,84.37216162645144,-70.5293543449051,-0.08913143819767348,2.2282500336841404,14.921278
4657206727705661568,85.67224710280992,-70.05781566655284,0.003399857412452259,1.9071778875234247,14.671483
4657123272087032320,84.2866557306802,-70.51263428307257,0.0010548045259358829,2.1212874994182096,14.523812
4657123306446813568,84.32967770214172,-70.50291888550933,0.005278949098334318,1.836970279025415,14.644423
4657123306447692800,84.3117166798299,-70.50648460117777,-0.032631503628378224,1.920261794414538,13.291061
4657206903688213760,85.63068346834996,-70.11104310492136,-0.03188948399682666,1.7515474741436914,14.844247
4657206938047904256,85.59785138164557,-70.0966938536921,-0.01871134270853402,1.627661479550041,13.984258
4657206972407582976,85.53807810341912,-70.0952444970481,0.002684999432281579,1.8736142516961483,13.747585
4657207281645096960,85.4539079511275,-70.05712232721147,-0.012687464884453069,1.6526472798619227,14.674452
4657123821842605568,84.1015643600982,-70.51850000755506,-0.03338117253136378,1.899974685848,14.897577
4657183951377513216,86.17962493076175,-70.41013479666499,-0.014364149094294131,2.0870331165328246,14.347463
4657141482752424192,83.44345899213964,-70.33484910790754,-0.013024284379962916,1.8765693396743126,13.9980135
4657184157535855360,86.00660863386045,-70.39064904541827,-0.008444240558652762,2.0653593665237158,13.318834
4657162201660079104,85.52349568662449,-70.65997364780053,-0.04772268630953084,1.9907971432765186,14.48477
4657208174998620544,85.8212330203608,-70.01667502827485,0.0035645951404068635,1.6456090795068699,14.562283
4657124577757317248,84.47125212678078,-70.50569784699874,-0.0029266737715681534,2.0304218169796338,14.116336
4657162682695698432,85.58548890050427,-70.62682474601375,-0.011265258812525826,1.9239092259995438,14.682654
4657162717055408768,85.53449149075414,-70.63097868719571,0.0019987928870749076,1.920169606353077,14.7537775
4657162854494364288,85.56749608627253,-70.60465088385344,-0.026909405595916692,2.009431937484531,14.232548
4657163060652766336,85.48427705584328,-70.63260358603206,0.013542021705313179,2.005178551658572,13.191571
4657209098353719552,85.6302831909803,-70.01742194275992,-0.011821203424190064,1.7563982040453505,14.0762825
4657142273027868672,83.61753272170785,-70.28702869934516,-0.003704196551431201,2.0299052937847657,13.589798
4657221575298670464,84.38249983079966,-70.29920524148066,-0.011991067873101448,2.032454312255066,13.43817
4657209343229411712,85.56663974764963,-69.96116156208917,0.02016181620797519,1.8511081254518387,13.191961
4657185703723695616,85.91539030396211,-70.28142353612569,-0.11308739280891159,1.843494506494171,14.477157
4657209652467533696,85.65436277757797,-69.96503864491831,-0.02466046614980787,1.8392228695661705,14.543094
4657163816566888320,85.3254888461838,-70.57249431208423,0.020847052551588363,1.938114666823659,14.412379
4657125604301481856,84.20730540496695,-70.46504144760708,-0.01149760869551185,2.127438014394508,14.881298
4657222021974553856,84.44040355641711,-70.27103669262851,0.0011222433404371986,2.059565451018201,13.762218
4657222086489510400,84.36037625538496,-70.24963374922147,-0.025281971691613614,2.010333694232637,14.462638
4657209996064323072,85.48602271881822,-69.9322900818242,-0.004810199543181851,1.9872667578546772,14.8640585
4657164331963134464,85.61871846789903,-70.58932629883596,-0.006968944364571311,1.9729205021214735,14.44599
4657222258288038400,84.38432704066105,-70.21792475276737,-8.974277205936864E-4,1.9732420565713478,14.517937
4657142994582391808,83.60622309960253,-70.2506968669559,0.015484803498212603,2.022863135390631,14.8832245
4657222262492584192,84.38874481787734,-70.22774841906552,-0.0459538890344604,1.856211991698552,14.223556
4657210747619648000,85.40332576774081,-70.01461271128021,-0.007185055100335326,1.956092701672994,11.879258
4657143265149023744,83.49087972450505,-70.27031223733522,0.005889350846697182,2.166793336611685,14.96237
4657165328396127488,85.44042049562984,-70.53053716048473,-0.002885652687439084,1.8984535361006865,14.363583
4657126669455678592,84.00570912869395,-70.70546459561642,-0.020846797097335047,1.8682899396303656,14.768947
4657211301734186368,85.22916413660184,-70.01369227776667,0.012303660049017099,1.8710632662351878,13.31026
4657222984047040128,84.32746865789369,-70.22672859832244,-0.017861613190025633,1.8407922590608243,13.16618
4657143608697535488,83.32511436420295,-70.23420042851446,-0.014890381974968371,2.010125358733259,13.450007
4657211542252203776,85.17600321648449,-69.9619552540609,-0.019351836262185767,1.9658755334177678,14.143826
4657127395258552832,83.93654375392947,-70.62296374313068,-0.019003100079698104,2.0398763081980493,14.775711
4657223293284545024,84.2220387469445,-70.18113205981848,-0.006195773746816216,1.8278107924567204,14.444107
4657166427906968320,85.24374206665766,-70.58364985782858,0.003896454477629775,1.9479845660565793,13.54449
4657211915947468032,85.19524209349987,-69.9546723530394,-0.015601444904130573,1.6964639222116689,14.704742
4657144128453900544,83.41157992348272,-70.18620116169338,-0.02038217985812211,1.829590385489038,14.289655
4657189070980339968,86.54562413734567,-70.26241353069403,0.01425971024878728,1.8794249317900475,14.680896
4657166840223823488,85.26161554703441,-70.55840397014808,-0.017184460330915113,1.9324045210598007,14.173402
4657212298166355968,85.14843618149376,-69.91245542133632,-0.013696924604645624,1.878762489141364,14.963717
4657166977662772864,85.27128820384458,-70.54215577177264,-0.019939593426529397,1.9701435426483522,14.320484
4657144678150357632,86.40139012017616,-70.83983391551008,-0.09185824736122242,1.9262705818155923,14.539421
4657212744843172352,85.2960530641743,-69.92882529422356,0.00985767966309599,2.0674220647971855,13.474895
4657128460410287488,83.81733575099449,-70.5842000739749,-0.00893492584642629,1.789846010276689,14.856555
4657212882282091008,85.28464741340645,-69.91235306834258,0.021966357987370178,1.9628690474955477,14.194915
4657189929973634176,86.35511961321998,-70.22690962210984,0.0018872776179809994,1.8914046496970793,14.959782
4657144849988491008,86.45065227043807,-70.8274203118341,0.0116428322883556,1.963905089956195,14.029417
