source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag
5476466727023377664,90.14860195787072,-65.758121811734,-0.020350711047777515,1.544480919454689,1.0358983328711402,15.192308
5476449409715408768,90.32757032613706,-65.92019450097357,0.0024222069462974984,1.4418149219051135,0.8611147870136853,14.509456
5476403024067172608,90.57716363528364,-65.9523719841059,0.005559064409597553,1.5320581722907085,0.8420093369839002,14.626226
5476403745621774592,90.79832203849305,-66.02894418447772,7.241490051310088E-4,1.4794245258923886,0.8392958377161381,15.173341
5476381033834428928,90.59010431607845,-66.23281553768007,-0.017607503538813355,1.6494762458522882,0.9113776272600722,15.103187
5476380896395463680,90.51387426078627,-66.23553890905802,-0.02543361002454894,1.5262469776764804,1.0337990868030738,15.139345
5476399828611662336,90.26836978408859,-66.08946865117925,-0.032286399006745056,1.7751314066504107,1.0596906248833715,15.175738
5476384091851112064,90.37197229918222,-66.20608087740817,-0.037061572299594496,1.5116950443021395,0.9859266359462904,14.897285
5476381991605707008,90.15553808735139,-66.27892868851679,-0.02271611570367737,1.522201371055038,0.9578881017503872,15.179864
5284224025220653440,90.2030553120356,-66.40357193031018,0.0050957466815335604,1.5435958174181346,0.8628814045158507,15.0591755
5284223544184423040,90.04336551191852,-66.44216645618464,-0.0332062221607703,1.393409228515093,0.8464567929393638,15.090253
5284207807423492608,90.36522280837761,-66.57489049846245,-0.044803512939588994,1.4131490188484992,0.8353651777758051,15.090705
5284206570472889472,90.2725866833017,-66.57363958032619,-0.033092408679589694,1.551937204218974,1.0378849911095682,14.858674
5284202378587107200,90.36534525188796,-66.70633315324828,-0.05492869683560196,1.6410199243973174,0.8882998721912985,15.129762
5284202619102993664,90.40474565527954,-66.68450877277564,-0.017113660517395123,1.5365938830288375,0.8971959657052748,15.013085
5284201794471541504,90.23433646091598,-66.70441070272368,0.02045732456547487,1.6006731286926001,0.8106149719343221,15.036773
5284136270445063680,90.29565580366335,-66.93534467265606,-0.02415063443133736,1.527027868493014,0.8809153964656837,14.698675
5284135755048979840,90.179633695367,-66.9679299801944,-0.038746410306633214,1.5645551675548581,0.7935534551297279,15.020952
5284135720689433728,90.09611476620076,-66.98549740335083,-0.012515614776478046,1.4868593289613612,0.8271723029320276,14.790757
5284227903563690112,90.74439405646162,-66.35146210070678,-0.025405685179287874,1.493165196254819,0.909803166534645,14.910921
5284215022968855680,90.89677354043305,-66.41916245636455,-0.016020144702703572,1.5995119753788238,0.7606930857269031,15.146156
5284213648579276032,90.72396601750211,-66.48668891005298,-0.0074242307905209096,1.4644019212504413,0.8643185378779155,15.120443
5284164170554050560,91.0765771413578,-66.54285148784358,-0.0026272524764646994,1.5206538807150198,0.9137231324038503,14.581496
5283985534283150080,92.37962034259516,-66.61589094544925,-0.030558894758777926,1.6022849925181362,1.0304132401864965,15.147992
5283966670783827328,92.7986148083765,-66.76471294141814,-0.0070548136723162826,1.5742335780431391,0.9282253743059499,14.754827
5283965605631993984,92.81229306447541,-66.8062276383418,-0.03168408465530184,1.4234238738633658,0.9378971231084491,15.135363
5284257285448384000,91.39130231741177,-66.15965472704461,-0.01640916364306813,1.4211898161381369,0.9053026596422831,14.791667
5284186057708514176,91.92825351884055,-66.42149836360507,-0.0028817239180978834,1.590118012920786,1.0405209077949233,14.972628
5284187569536942208,91.66347415786718,-66.45701237051202,0.0059454028453177245,1.5697821927459485,0.9260337570985595,15.166827
5284186298226671872,91.87775788485044,-66.42056427625927,0.014431386912643972,1.434764389483073,0.9630123765570946,15.09446
5284173104089847424,91.85369894467732,-66.51459915503729,-0.012382329166188873,1.4298771659825322,0.8892462923063926,14.978042
5284235123416523392,91.27591151310638,-66.1056198303925,-0.008051601550798083,1.4880838427041456,0.8931251815385526,15.122961
5284234608020423552,91.13773635660604,-66.15425942933253,-0.011859695605685044,1.5074726776245342,0.8782122154402473,14.546642
5284233645947760640,91.23780387587752,-66.19516299501693,-0.016326962008972486,1.6156204354274275,0.8823058258042715,14.614781
5284234711099652096,91.21212758043002,-66.12291774262732,-0.0036483409098588306,1.511240743833088,0.8122889021991686,14.713715
5284230450492125824,91.2783318448805,-66.22422284419615,-0.024906451134806648,1.6510869554724936,1.0306590291793274,15.064802
5284215675803959040,91.2233566202099,-66.39548639888638,0.001608327123911511,1.6434322843487628,0.9596329714125384,15.169873
5284212102391194240,91.36591974444491,-66.4293147236871,-0.0021956153948447573,1.4705995291698097,0.8575625624413623,14.612044
5284164548511244544,91.40151177441797,-66.48478371622998,0.002101149080440641,1.4991226329367382,0.9267869867460343,14.880323
5284171042505504384,91.61746810259348,-66.60798804924141,-0.0021642234170461266,1.6851972946526663,0.9054275959962808,14.894025
5284158879154362624,91.25040084713146,-66.66978842966589,-0.031721888158255426,1.815233612193003,0.9709436800794452,15.091043
5283948253962125696,91.35122534775974,-66.98019691537881,-0.04894999535943856,1.3879720241581914,0.8638383752700801,15.143701
5283959317799504384,91.44958772361151,-67.04051980498605,-0.0023378815209359454,1.4669441763493398,0.8709700837046948,15.13301
5284170080429352704,91.6989261934201,-66.63437587543504,0.007578662656561561,1.571212069884469,1.014775810834287,15.177005
5284168740399607168,91.92031549276824,-66.59545043890394,-0.016098496692836816,1.5318250155135598,1.0424284902484717,15.18264
5284168774759349632,91.95230027429609,-66.62475944402937,-0.016109274978474926,1.5616185208005628,0.8080301775047649,15.175071
5283984640927803264,92.20802571934414,-66.69658998259848,0.005591370248817602,1.603128276940075,0.7641419440372214,14.826713
5284144791660734336,91.01091555780818,-66.76807873616856,0.015132298671545395,1.4094436660572818,0.9393506368935676,15.100679
5284144619862027264,90.95716897286562,-66.79218516115132,0.005985679081011944,1.6116970877026116,0.9447082983438091,15.014367
